id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,wtd_loans,interest_rate,int_rate2,num_rate,numrate,good
8275034,6000,6000, 36 months,12.99%,202.14,10+ years,MORTGAGE,52000,Current,credit_card,KY,10.68,0,9/13/80 5:30,,5,5863,22,5442.78,807.81,557.22,250.59,,,12.99%,,,1
8275491,9000,9000, 36 months,9.25%,287.25,10+ years,OWN,53000,Current,credit_card,MA,16.03,0,1/11/04 5:03,,8,3867,20,8121.08,1145.46,878.92,266.54,,,9.25%,,,1
8275896,8400,8400, 36 months,7.90%,262.84,7 years,RENT,60000,Current,debt_consolidation,VA,26.74,0,6/1/00 6:03,74,6,12229,48,7562.46,1050.28,837.54,212.74,,,7.90%,,,1
8276249,11500,11500, 36 months,10.99%,376.45,10+ years,MORTGAGE,75000,Current,credit_card,FL,5.79,0,8/11/98 10:51,37,10,10077,19,10403.18,1502.11,1096.82,405.29,,,10.99%,,,1
8284836,9750,9750, 36 months,13.67%,331.68,8 years,OWN,30000,Current,debt_consolidation,NC,26.76,0,10/3/99 8:10,,14,10919,18,8852.52,1326.48,897.48,429,,,13.67%,,,1
8285253,14675,14675, 36 months,16.20%,517.38,10+ years,RENT,59000,Current,debt_consolidation,FL,19.53,0,3/1/00 7:50,,9,11033,33,13371.91,2069.4,1303.09,766.31,,,16.20%,,,1
8285636,14125,14125, 36 months,19.52%,521.49,2 years,RENT,64000,Current,debt_consolidation,SC,5.04,0,2/19/08 2:22,,10,6649,10,12930.52,2083.86,1194.48,889.38,,,19.52%,,,1
8286098,11500,11500, 60 months,16.20%,280.89,n/a,MORTGAGE,42000,Current,credit_card,SC,31.46,0,7/31/00 9:17,66,11,4852,34,10987.18,1123.53,512.82,610.71,,,16.20%,,,1
8294873,4000,4000, 36 months,18.55%,145.72,10+ years,RENT,100000,Current,renewable_energy,LA,24.65,0,2/19/02 5:40,,10,11533,36,3656.73,582.64,343.27,239.37,,,18.55%,,,1
8295580,15000,15000, 60 months,16.24%,366.69,< 1 year,MORTGAGE,48000,Current,debt_consolidation,OH,17.83,1,9/4/00 12:00,7,23,13561,50,14836.31,366.68,163.69,202.99,,,16.24%,,,1
8295889,28100,28100, 36 months,18.55%,1023.66,10+ years,MORTGAGE,63000,Current,debt_consolidation,NC,19.03,0,2/23/99 12:00,,13,16170,18,25687.8,4094.4,2412.2,1682.2,,,18.55%,,,1
8305130,16550,16550, 36 months,17.10%,590.88,4 years,MORTGAGE,50000,Current,credit_card,IL,19.21,0,8/15/74 7:34,32,15,8976,39,15099.18,2363.52,1450.82,912.7,,,17.10%,,,1
8305541,10000,10000, 36 months,12.99%,336.9,10+ years,MORTGAGE,90000,Current,debt_consolidation,NY,14.87,0,11/30/88 8:51,51,6,9618,11,9306.99,1010.13,693.01,317.12,,,12.99%,,,1
8305993,12000,12000, 36 months,15.61%,419.58,< 1 year,OWN,110000,Current,debt_consolidation,MD,12.98,0,2/14/92 5:44,43,20,9389,53,10926.8,1676.04,1073.2,602.84,,,15.61%,,,1
8306441,32000,32000, 60 months,18.55%,822.2,6 years,OWN,92700,Current,debt_consolidation,TX,20.23,0,11/28/88 12:00,51,8,48330,24,31002.51,2465.67,997.49,1468.18,,,18.55%,,,1
8314999,18000,18000, 36 months,12.99%,606.41,2 years,MORTGAGE,77500,Current,debt_consolidation,MN,20.02,0,12/17/96 9:57,,10,12477,45,16328.77,2422.84,1671.23,751.61,,,12.99%,,,1
8315428,12000,12000, 36 months,15.61%,419.58,3 years,RENT,75000,Current,debt_consolidation,NJ,10.42,0,11/24/72 4:51,,6,13638,12,11199.98,1257.57,800.02,457.55,,,15.61%,,,1
8315811,24000,24000, 36 months,18.55%,874.3,3 years,RENT,58000,Current,credit_card,CA,13.97,0,1/25/07 3:07,,5,13803,9,21939.74,3497.02,2060.26,1436.76,,,18.55%,,,1
8316196,12000,12000, 60 months,26.06%,359.72,4 years,MORTGAGE,106000,Current,debt_consolidation,AL,20.4,1,5/11/87 9:10,11,10,14996,26,11696.14,1079.16,303.86,775.3,,,26.06%,,,1
8354733,20000,20000, 60 months,16.20%,488.49,9 years,RENT,72360,Current,debt_consolidation,AZ,7.86,0,7/21/01 12:00,,10,20797,35,19108.21,1953.9,891.79,1062.11,,,16.20%,,,1
8355201,26000,26000, 36 months,14.30%,892.42,2 years,RENT,147000,Current,debt_consolidation,CA,12.86,4,3/22/86 12:00,23,16,25576,42,23629.89,3566.32,2370.11,1196.21,,,14.30%,,,1
8355694,19200,19200, 36 months,7.90%,600.78,10+ years,MORTGAGE,132000,Current,debt_consolidation,TX,10.9,0,2/22/83 12:00,,15,25782,36,17769.59,1799.67,1430.41,369.26,,,7.90%,,,1
8356218,20800,20800, 60 months,14.30%,487.23,10+ years,MORTGAGE,50000,Current,debt_consolidation,IN,10.63,1,2/23/94 12:00,8,13,12339,23,19827.31,1944.87,972.69,972.18,,,14.30%,,,1
8356636,9550,9550, 36 months,15.10%,331.53,10+ years,MORTGAGE,65000,Current,debt_consolidation,CA,16.84,1,2/23/83 12:00,12,22,10621,38,8907.91,994.59,642.09,352.5,,,15.10%,,,1
8364852,25000,25000, 36 months,7.90%,782.26,4 years,MORTGAGE,130000,Current,home_improvement,PA,0.66,0,11/22/05 12:00,,8,6905,20,22507.2,3126.01,2492.8,633.21,,,7.90%,,,1
8365302,13000,13000, 36 months,13.67%,442.23,10+ years,RENT,40000,Current,debt_consolidation,AZ,15.21,2,5/23/86 12:00,9,8,14170,24,11803.49,1768.47,1196.51,571.96,,,13.67%,,,1
8366153,20000,20000, 36 months,12.99%,673.79,8 years,MORTGAGE,60000,Current,credit_card,NJ,12.84,0,6/23/00 12:00,,13,25124,16,18613.23,2021.37,1386.77,634.6,,,12.99%,,,1
8366576,3000,3000, 60 months,24.08%,86.45,4 years,RENT,49500,Current,other,NC,23.52,1,9/23/03 12:00,23,5,1977,19,2891.83,345.68,108.17,237.51,,,24.08%,,,1
8374939,11700,11700, 36 months,10.99%,382.99,10+ years,RENT,53000,Current,debt_consolidation,GA,9.74,0,6/21/91 12:00,,7,5843,17,10581.4,1531.96,1118.6,413.36,,,10.99%,,,1
8375409,19600,19600, 36 months,9.99%,632.35,1 year,MORTGAGE,110000,Current,debt_consolidation,WV,14.24,0,1/22/98 12:00,,11,17848,24,17699.71,2529.4,1900.29,629.11,,,9.99%,,,1
8375944,6250,6250, 36 months,11.99%,207.56,10+ years,OWN,111000,Current,debt_consolidation,NY,9.18,2,5/22/90 12:00,4,13,5502,43,5660.88,830.12,589.12,241,,,11.99%,,,1
8376531,15000,15000, 36 months,12.99%,505.34,10+ years,MORTGAGE,90000,Current,debt_consolidation,MN,23.44,0,6/2/99 12:00,,18,59772,32,13960.88,1514.62,1039.12,475.5,,,12.99%,,,1
8384804,12000,12000, 60 months,15.61%,289.34,9 years,MORTGAGE,38500,Current,debt_consolidation,OK,11.91,0,5/23/97 12:00,58,8,6073,18,11457.21,1155.95,542.79,613.16,,,15.61%,,,1
8385223,12000,12000, 36 months,13.67%,408.22,< 1 year,RENT,50000,Current,debt_consolidation,NJ,17.14,0,4/24/05 12:00,59,15,15076,24,10895.22,1632.88,1104.78,528.1,,,13.67%,,,1
8385678,19200,19200, 36 months,14.98%,665.39,10+ years,MORTGAGE,68000,Current,debt_consolidation,CA,18.46,0,2/3/75 12:00,24,10,13692,36,18343.97,1329.68,856.03,473.65,,,14.98%,,,1
8386034,8000,8000, 36 months,10.99%,261.88,10+ years,MORTGAGE,79200,Fully Paid,debt_consolidation,CA,28.57,1,7/22/01 12:00,19,22,10684,40,0,8281.645142,8000,281.65,,,10.99%,,,1
8386432,30000,30000, 60 months,17.76%,757.9,8 years,MORTGAGE,80000,Current,debt_consolidation,WV,28.01,0,11/23/86 12:00,,13,36958,31,28716.25,3031.6,1283.75,1747.85,,,17.76%,,,1
8394798,12000,12000, 60 months,15.10%,286.11,7 years,MORTGAGE,78000,Current,debt_consolidation,CA,11.46,0,12/21/01 12:00,81,12,8415,35,11449.35,1144.29,550.65,593.64,,,15.10%,,,1
8395251,13000,13000, 36 months,15.61%,454.55,2 years,RENT,41000,Current,debt_consolidation,CA,23.62,0,2/22/87 12:00,,11,17600,20,11835.95,1817.9,1164.05,653.85,,,15.61%,,,1
8395683,9000,9000, 36 months,9.99%,290.37,2 years,RENT,55000,Current,credit_card,NJ,14.05,0,7/22/03 12:00,,21,10514,35,8127.4,1161.48,872.6,288.88,,,9.99%,,,1
8396640,11000,11000, 36 months,15.61%,384.62,n/a,RENT,32219,Current,debt_consolidation,UT,25.82,0,10/23/96 12:00,,15,20812,23,10014.97,1538.33,985.03,553.3,,,15.61%,,,1
8405037,10000,10000, 36 months,8.60%,316.14,8 years,MORTGAGE,39500,Current,debt_consolidation,UT,17.99,1,4/22/03 12:00,8,19,8824,35,9011.68,1264.38,988.32,276.06,,,8.60%,,,1
8405605,5000,5000, 36 months,16.20%,176.28,2 years,RENT,19500,Current,debt_consolidation,AZ,16.12,0,8/25/07 12:00,,5,2138,8,4556.14,704.88,443.86,261.02,,,16.20%,,,1
8406166,25000,25000, 60 months,17.76%,631.58,6 years,OWN,80000,Current,home_improvement,MA,14.1,0,12/23/03 12:00,,17,27559,35,23930.32,2526.08,1069.68,1456.4,,,17.76%,,,1
8474675,16000,16000, 36 months,12.99%,539.03,2 years,RENT,96000,Current,debt_consolidation,CA,21.78,1,11/23/00 12:00,19,18,46026,46,14512.75,2156.12,1487.25,668.87,,,12.99%,,,1
8494673,2800,2800, 36 months,14.47%,96.34,10+ years,RENT,58000,Current,debt_consolidation,UT,14.26,0,5/22/04 12:00,,10,7744,12,2674.09,192.68,125.91,66.77,,,14.47%,,,1
8495063,21000,21000, 36 months,7.90%,657.1,10+ years,MORTGAGE,125000,Current,debt_consolidation,TN,20.31,0,7/25/92 12:00,28,18,25967,47,18904.99,2627.17,2095.01,532.16,,,7.90%,,,1
8504663,20000,20000, 60 months,15.10%,476.85,7 years,MORTGAGE,50000,Current,credit_card,NY,25.04,0,8/24/03 12:00,,19,18457,42,19082.24,1907.16,917.76,989.4,,,15.10%,,,1
8505160,12000,12000, 36 months,7.62%,373.94,10+ years,MORTGAGE,80000,Current,debt_consolidation,MO,12.83,0,12/24/98 12:00,77,11,23895,34,10801.81,1490.57,1198.19,292.38,,,7.62%,,,1
8514912,35000,35000, 36 months,8.90%,1111.37,10+ years,MORTGAGE,118000,Current,credit_card,NM,15.95,0,6/24/96 12:00,,19,33791,46,31558.98,4440.02,3441.02,999,,,8.90%,,,1
8524651,35000,35000, 60 months,13.67%,808.42,6 years,MORTGAGE,102000,Current,credit_card,NY,22.82,3,11/23/88 12:00,4,21,20273,38,33338.5,3222.82,1661.5,1561.32,,,13.67%,,,1
8525166,6075,6075, 36 months,17.76%,218.9,3 years,RENT,22000,Current,debt_consolidation,AR,34.06,0,1/24/04 12:00,27,13,16436,29,5682.51,656.31,392.49,263.82,,,17.76%,,,1
8535047,19000,19000, 60 months,19.52%,498.33,10+ years,MORTGAGE,42604,Current,credit_card,MA,20.39,2,5/29/79 12:00,7,17,24253,41,18423.4,1493.76,576.6,917.16,,,19.52%,,,1
8535824,7000,7000, 36 months,12.99%,235.83,2 years,RENT,39000,Current,credit_card,CA,5.78,0,7/4/85 12:00,51,14,4403,54,6515.13,706.74,484.87,221.87,,,12.99%,,,1
8544703,12875,12875, 36 months,21.00%,485.07,n/a,MORTGAGE,45400,Current,credit_card,MI,23.05,0,5/26/90 12:00,55,14,9236,25,12082.66,1454.01,792.34,661.67,,,21.00%,,,1
8545108,24375,24375, 36 months,7.90%,762.7,10+ years,MORTGAGE,66000,Current,credit_card,CT,23.32,0,7/31/90 12:00,,12,30179,25,21942.18,3050.8,2432.82,617.98,,,7.90%,,,1
8555040,7500,7500, 36 months,10.99%,245.51,10+ years,RENT,47760,Current,debt_consolidation,CO,13.94,0,12/28/77 12:00,,9,6688,28,6782.93,982.04,717.07,264.97,,,10.99%,,,1
8555508,6000,6000, 36 months,13.67%,204.11,3 years,RENT,46000,Current,debt_consolidation,CO,32.79,0,8/26/00 12:00,,8,8891,17,5588.22,612.09,411.78,200.31,,,13.67%,,,1
8555895,15600,15600, 36 months,9.67%,500.96,7 years,MORTGAGE,75000,Current,credit_card,MO,6.77,0,1/26/85 12:00,,17,17727,31,14082.57,2001.44,1517.43,484.01,,,9.67%,,,1
8556304,12700,12700, 36 months,10.99%,415.73,1 year,MORTGAGE,80000,Current,credit_card,CO,34.98,0,7/27/99 12:00,,15,42442,39,11485.77,1662.92,1214.23,448.69,,,10.99%,,,1
8556771,16800,16800, 36 months,9.67%,539.49,10+ years,MORTGAGE,54000,Current,other,AL,10.51,0,8/28/80 12:00,,6,14808,22,15165.82,2155.44,1634.18,521.26,,,9.67%,,,1
8557205,4000,4000, 36 months,19.52%,147.68,3 years,OWN,20167,Current,debt_consolidation,NJ,4.55,0,3/28/07 12:00,,5,2982,6,3661.58,590.39,338.42,251.97,,,19.52%,,,1
8557664,25000,25000, 36 months,15.10%,867.86,10+ years,MORTGAGE,73000,Current,debt_consolidation,FL,24.12,0,4/28/97 12:00,,16,29972,42,23320.18,2602.05,1679.82,922.23,,,15.10%,,,1
8558142,9000,9000, 36 months,14.30%,308.92,10+ years,MORTGAGE,108756,Current,debt_consolidation,TN,20.55,1,9/29/01 12:00,13,15,7038,41,8179.3,1234.9,820.7,414.2,,,14.30%,,,1
8559723,11175,11175, 36 months,13.67%,380.15,3 years,RENT,32000,Current,debt_consolidation,GA,10.02,0,6/29/90 12:00,,6,11449,17,10146.48,1520.18,1028.52,491.66,,,13.67%,,,1
8560208,20000,20000, 60 months,17.10%,498.13,10+ years,MORTGAGE,58000,Current,debt_consolidation,MD,16.74,0,3/30/00 12:00,38,23,8480,63,19129.93,1990.57,870.07,1120.5,,,17.10%,,,1
8560952,8000,8000, 36 months,15.10%,277.72,< 1 year,OWN,25000,Current,debt_consolidation,CA,21.3,0,10/30/05 1:00,32,15,8636,39,7278.31,1110.88,721.69,389.19,,,15.10%,,,1
8564693,20000,20000, 36 months,10.99%,654.68,4 years,MORTGAGE,126500,Current,debt_consolidation,NV,11.38,0,5/25/80 12:00,52,11,13206,16,18132.5,2400,1867.5,532.5,,,10.99%,,,1
8565147,24000,24000, 60 months,17.10%,597.76,8 years,MORTGAGE,90000,Current,credit_card,PA,19.61,0,7/25/99 12:00,,8,29382,23,22955.03,2390.71,1044.97,1345.74,,,17.10%,,,1
8565619,9600,9600, 36 months,12.99%,323.42,7 years,OWN,72000,Current,debt_consolidation,MD,22.46,1,6/26/95 12:00,11,8,39959,15,8708.5,1292.42,891.5,400.92,,,12.99%,,,1
8566033,35000,35000, 36 months,18.55%,1275.02,10+ years,MORTGAGE,325000,Current,credit_card,PA,13.1,0,12/26/96 12:00,,12,37690,32,31995.53,5099.69,3004.47,2095.22,,,18.55%,,,1
8566474,15000,15000, 36 months,9.67%,481.69,10+ years,MORTGAGE,110000,Current,debt_consolidation,CA,3.27,0,5/27/03 12:00,,9,13995,19,13539.2,1926.76,1460.8,465.96,,,9.67%,,,1
8567016,4000,4000, 36 months,15.10%,138.86,1 year,RENT,42000,Current,debt_consolidation,UT,16.09,0,8/28/04 12:00,,14,7951,34,3639.23,555.32,360.77,194.55,,,15.10%,,,1
8567455,14950,14950, 36 months,8.90%,474.72,5 years,MORTGAGE,55000,Current,debt_consolidation,TX,11.8,0,6/28/05 12:00,,12,14955,25,13480.91,1895.58,1469.09,426.49,,,8.90%,,,1
8567758,18000,18000, 60 months,25.80%,536.8,10+ years,MORTGAGE,231000,Current,home_improvement,GA,4.49,0,10/28/89 12:00,27,7,4047,15,17381.92,2144.68,618.08,1526.6,,,25.80%,,,1
8568131,13225,13225, 60 months,22.40%,368.28,5 years,RENT,44223,Current,major_purchase,CA,14.19,0,9/28/03 12:00,69,8,1001,13,12725.73,1472.67,499.27,973.4,,,22.40%,,,1
8568706,13700,13700, 36 months,23.10%,531.04,8 years,OWN,117441,Current,small_business,CA,13.95,2,11/29/81 12:00,13,8,135757,20,12885.58,1587.15,814.42,772.73,,,23.10%,,,1
8569290,6150,6150, 36 months,16.20%,216.83,1 year,RENT,21600,Current,other,NY,26.28,0,11/29/05 12:00,,15,14696,22,5603.88,867.26,546.12,321.14,,,16.20%,,,1
8569745,6000,6000, 36 months,13.67%,204.11,10+ years,MORTGAGE,65000,Current,home_improvement,FL,14.44,0,3/29/95 12:00,75,7,11033,13,5447.75,816.23,552.25,263.98,,,13.67%,,,1
8570782,4800,4800, 36 months,12.99%,161.71,9 years,RENT,80000,Current,credit_card,NY,18.93,0,1/30/00 12:00,,18,4578,43,4467.54,484.59,332.46,152.13,,,12.99%,,,1
8571230,10000,10000, 36 months,10.99%,327.34,5 years,MORTGAGE,95000,Current,credit_card,MO,12.95,0,3/31/94 12:00,48,14,13082,42,9043.94,1309.36,956.06,353.3,,,10.99%,,,1
8574820,24000,24000, 36 months,8.90%,762.08,8 years,MORTGAGE,117600,Current,credit_card,CA,12.57,0,3/24/01 12:00,,13,13769,29,21640.76,3044.18,2359.24,684.94,,,8.90%,,,1
8575274,6000,6000, 36 months,15.61%,209.79,8 years,OWN,50000,Current,home_improvement,NM,21,0,4/25/00 12:00,,14,16792,25,5599.62,629.37,400.38,228.99,,,15.61%,,,1
8575700,12175,12175, 36 months,10.99%,398.54,4 years,MORTGAGE,68446,Current,credit_card,TX,18.46,0,2/26/04 12:00,45,7,3597,15,11010.98,1594.16,1164.02,430.14,,,10.99%,,,1
8576087,10000,10000, 60 months,15.61%,241.12,< 1 year,RENT,38000,Current,debt_consolidation,CA,18.51,0,8/26/04 12:00,,10,9010,11,9547.74,963.13,452.26,510.87,,,15.61%,,,1
8576547,12000,12000, 36 months,15.10%,416.58,10+ years,RENT,35000,Current,debt_consolidation,PA,21.09,0,11/27/93 12:00,43,1,0,15,10918.41,1664.85,1081.59,583.26,,,15.10%,,,1
8576840,8000,8000, 36 months,15.10%,277.72,10+ years,MORTGAGE,40000,Current,debt_consolidation,FL,27.15,1,3/28/88 12:00,1,15,4389,50,7278.6,1110.43,721.4,389.03,,,15.10%,,,1
8577252,18000,18000, 36 months,8.90%,571.56,< 1 year,MORTGAGE,180000,Current,debt_consolidation,OR,5.99,0,9/28/91 12:00,29,16,29095,55,16230.72,2282.94,1769.28,513.66,,,8.90%,,,1
8577716,19400,19400, 60 months,23.70%,554.73,6 years,MORTGAGE,116500,Current,home_improvement,MA,13.64,0,3/28/07 12:00,,12,28792,21,18875.64,1662.24,524.36,1137.88,,,23.70%,,,1
8578238,25000,25000, 60 months,19.52%,655.69,< 1 year,MORTGAGE,85000,Current,credit_card,TX,21.02,0,2/28/03 12:00,,9,15883,13,23979.89,2621.32,1020.11,1601.21,,,19.52%,,,1
8578784,18000,18000, 36 months,7.90%,563.23,10+ years,MORTGAGE,80000,Current,credit_card,OH,8.61,0,8/2/96 12:00,,19,12222,28,16658.29,1688.07,1341.71,346.36,,,7.90%,,,1
8579271,19800,19800, 60 months,16.20%,483.61,10+ years,MORTGAGE,83000,Current,debt_consolidation,TX,12.09,0,2/28/99 12:00,,10,13527,31,19142.57,1450.17,657.43,792.74,,,16.20%,,,1
8579746,22550,22550, 36 months,10.99%,738.16,< 1 year,MORTGAGE,64000,Fully Paid,credit_card,KY,10.62,0,10/31/99 1:00,27,17,24681,35,0,22958.57,22550,408.57,,,10.99%,,,1
8580205,23000,23000, 36 months,7.62%,716.72,< 1 year,MORTGAGE,96000,Current,debt_consolidation,CA,18.84,1,10/30/87 12:00,7,12,25563,30,20699.26,2862.17,2300.74,561.43,,,7.62%,,,1
8580733,30000,30000, 36 months,13.67%,1020.53,10+ years,MORTGAGE,80000,Current,debt_consolidation,CA,20.99,1,4/30/96 12:00,15,6,5194,29,27940.8,3060.96,2059.2,1001.76,,,13.67%,,,1
8581194,6000,6000, 36 months,14.30%,205.95,10+ years,RENT,98000,Current,debt_consolidation,NY,15.56,2,7/31/98 12:00,9,7,25812,27,5592.54,616.77,407.46,209.31,,,14.30%,,,1
8584912,16000,16000, 36 months,9.67%,513.8,6 years,OWN,67500,Current,credit_card,MN,21.24,0,7/24/99 12:00,78,11,21893,17,15228.17,1026.26,771.83,254.43,,,9.67%,,,1
8585847,7500,7500, 36 months,11.99%,249.08,2 years,RENT,31200,Current,debt_consolidation,CA,22.62,0,11/26/05 12:00,,9,4096,17,6793.03,996.17,706.97,289.2,,,11.99%,,,1
8586352,9250,9250, 36 months,19.52%,341.51,2 years,RENT,28000,Current,debt_consolidation,AK,6.56,0,3/27/08 12:00,,3,6127,6,8467.23,1365.59,782.77,582.82,,,19.52%,,,1
8586776,28000,28000, 36 months,8.90%,889.09,5 years,MORTGAGE,140000,Current,debt_consolidation,TX,18.22,0,3/29/99 12:00,,12,12909,33,25943.82,2663.01,2056.18,606.83,,,8.90%,,,1
8587176,10500,10500, 36 months,7.62%,327.2,9 years,MORTGAGE,103000,Current,debt_consolidation,CT,7.58,1,9/28/93 12:00,22,12,12093,18,9451.27,1304.63,1048.73,255.9,,,7.62%,,,1
8587674,5550,5550, 36 months,11.99%,184.32,4 years,MORTGAGE,180000,Current,home_improvement,TX,13.94,0,6/28/97 12:00,33,13,35494,42,5159.53,552.96,390.47,162.49,,,11.99%,,,1
8588110,22000,22000, 60 months,15.61%,530.45,10+ years,MORTGAGE,50000,Current,debt_consolidation,WA,24.15,0,6/29/02 12:00,,23,26815,38,21003.81,2121.56,996.19,1125.37,,,15.61%,,,1
8588578,19075,19075, 60 months,23.70%,545.44,3 years,OWN,60000,Fully Paid,debt_consolidation,WA,18.96,0,3/30/89 12:00,,8,16926,8,0,19452.02,19075,377.02,,,23.70%,,,1
8589102,16000,16000, 36 months,13.67%,544.29,4 years,MORTGAGE,60000,Current,credit_card,IL,9.8,0,7/29/97 12:00,55,15,10095,30,14526.97,2177.16,1473.03,704.13,,,13.67%,,,1
8589517,7200,7200, 36 months,18.55%,262.29,7 years,RENT,30000,Current,debt_consolidation,NV,18.32,0,12/30/05 12:00,,10,7323,13,6740.08,786.72,459.92,326.8,,,18.55%,,,1
8590037,12000,12000, 36 months,15.10%,416.58,7 years,MORTGAGE,66000,Current,debt_consolidation,OR,13.56,0,11/30/97 12:00,,11,14832,25,10917.89,1665.66,1082.11,583.55,,,15.10%,,,1
8590384,11700,11700, 60 months,18.55%,300.62,10+ years,RENT,40000,Current,credit_card,PA,11.91,0,7/15/99 12:00,,14,10854,19,11335.15,901.86,364.85,537.01,,,18.55%,,,1
8590848,30000,30000, 36 months,19.20%,1102.72,1 year,MORTGAGE,100000,Current,debt_consolidation,CA,17.62,0,12/14/96 12:00,,8,20413,16,28102.2,3307.44,1897.8,1409.64,,,19.20%,,,1
8594727,8000,8000, 36 months,9.67%,256.9,6 years,RENT,50000,Current,credit_card,CA,9.12,0,8/24/07 12:00,,11,10097,14,7221.66,1026.61,778.34,248.27,,,9.67%,,,1
8595718,15000,15000, 36 months,15.61%,524.48,10+ years,RENT,56450,Current,debt_consolidation,NC,20.49,0,11/26/97 12:00,27,18,18789,32,13999.35,1572.93,1000.65,572.28,,,15.61%,,,1
8596528,5600,5600, 36 months,14.30%,192.22,10+ years,MORTGAGE,54600,Current,debt_consolidation,TN,12.68,0,2/27/95 12:00,,6,6963,14,5089.01,768.88,510.99,257.89,,,14.30%,,,1
8597486,15000,15000, 36 months,8.90%,476.3,10+ years,RENT,65000,Current,debt_consolidation,CA,7.11,0,2/28/05 12:00,55,10,18389,18,13525.4,1902.71,1474.6,428.11,,,8.90%,,,1
8597942,7800,7800, 36 months,11.99%,259.04,10+ years,MORTGAGE,115000,Current,debt_consolidation,MD,4.63,2,12/6/99 12:00,9,8,8372,48,7251.34,776.97,548.66,228.31,,,11.99%,,,1
8598498,10000,10000, 60 months,23.10%,282.48,8 years,RENT,50000,Current,debt_consolidation,CA,14.55,0,11/29/96 12:00,69,12,7003,27,9629.72,1129.41,370.28,759.13,,,23.10%,,,1
8599146,12500,12500, 36 months,12.99%,421.12,2 years,MORTGAGE,82000,Current,debt_consolidation,CA,28.44,0,2/28/90 12:00,35,15,10453,24,11338.07,1684.48,1161.93,522.55,,,12.99%,,,1
8599624,16000,16000, 36 months,8.90%,508.06,2 years,RENT,50000,Current,credit_card,CT,26.58,0,7/29/06 12:00,,13,5209,14,14427.26,2029.33,1572.74,456.59,,,8.90%,,,1
8600101,17800,17800, 36 months,14.30%,610.96,2 years,RENT,50000,Current,credit_card,PA,26.19,0,5/30/85 12:00,,13,25901,23,16177.76,2440.99,1622.24,818.75,,,14.30%,,,1
8600629,5000,5000, 36 months,23.10%,193.81,8 years,RENT,23920,Current,other,NY,32.46,0,12/30/96 12:00,,15,13468,30,4598.81,774.34,401.19,373.15,,,23.10%,,,1
8601067,28000,28000, 60 months,11.99%,622.71,4 years,MORTGAGE,120000,Current,credit_card,TX,5.53,2,10/31/82 1:00,8,19,22607,54,26963.33,1863.69,1036.67,827.02,,,11.99%,,,1
8604750,6000,6000, 36 months,12.99%,202.14,3 years,RENT,38000,Current,credit_card,CA,9.98,0,5/24/00 12:00,,15,8633,19,5442.27,808.56,557.73,250.83,,,12.99%,,,1
8605312,25700,25700, 36 months,7.90%,804.16,9 years,MORTGAGE,115000,Current,debt_consolidation,CA,2.03,0,3/25/00 12:00,,10,9862,18,23134.94,3216.64,2565.06,651.58,,,7.90%,,,1
8605706,17800,17800, 60 months,21.70%,488.59,1 year,OWN,60000,Current,debt_consolidation,NY,23.1,0,11/28/79 12:00,56,11,16377,29,17116.32,1950.19,683.68,1266.51,,,21.70%,,,1
8606157,6000,6000, 36 months,18.55%,218.58,2 years,RENT,40000,Current,debt_consolidation,CA,5.43,0,6/27/98 12:00,25,4,6492,11,5484.99,874.14,515.01,359.13,,,18.55%,,,1
8606692,6350,6350, 36 months,10.99%,207.87,< 1 year,OWN,22000,Current,other,MO,25.42,0,7/28/06 12:00,,14,5558,15,5742.86,831.48,607.14,224.34,,,10.99%,,,1
8607053,14000,14000, 60 months,17.10%,348.69,10+ years,RENT,44000,Current,debt_consolidation,AZ,26.05,0,11/28/01 12:00,,6,10923,20,13390.6,1394.22,609.4,784.82,,,17.10%,,,1
8607509,15000,15000, 36 months,19.52%,553.8,9 years,RENT,48000,Current,debt_consolidation,NV,18.68,0,3/3/05 12:00,,12,17350,18,14375.51,1107.34,624.49,482.85,,,19.52%,,,1
8607835,13000,13000, 60 months,15.61%,313.45,3 years,MORTGAGE,65000,Current,debt_consolidation,OR,14.78,0,12/28/04 12:00,,11,25970,23,12411.91,1252.42,588.09,664.33,,,15.61%,,,1
8608232,16000,16000, 60 months,13.67%,369.57,7 years,RENT,61500,Current,debt_consolidation,MN,12.37,0,8/29/05 12:00,,8,8629,22,15237.89,1478.28,762.11,716.17,,,13.67%,,,1
8608724,7000,7000, 36 months,14.30%,240.27,3 years,RENT,45000,Current,credit_card,WA,5.47,0,11/29/08 12:00,31,14,9137,15,6361.78,960.33,638.22,322.11,,,14.30%,,,1
8609298,11000,11000, 36 months,11.99%,365.31,4 years,MORTGAGE,56000,Current,debt_consolidation,CA,25.74,0,11/30/02 12:00,50,8,3392,27,9963.11,1461.06,1036.89,424.17,,,11.99%,,,1
8609674,7750,7750, 36 months,15.10%,269.04,8 years,MORTGAGE,70000,Current,debt_consolidation,TX,25.87,0,11/6/04 12:00,,14,4449,32,7229,807.03,521,286.03,,,15.10%,,,1
